lon,lat,SURF_ug_PM,CAS.All.Ad,Stato
17.070300000000000,48.109200000000001,11.301534652710000,6.675115108489990,Slovacchia
14.772300000000000,48.045099999999998,7.450652122497560,4.970273971557620,Austria
20.081700000000001,41.110999999999997,9.753128051757811,6.845480442047120,Albania
16.636299999999999,48.230699999999999,9.590120315551760,5.801266193389890,Austria
14.365800000000000,46.771099999999997,7.975633621215820,5.441083908081050,Austria
14.299099999999999,46.626600000000003,10.877183914184601,6.251931667327880,Austria
16.293099999999999,47.608300000000000,6.476991176605220,4.905644416809080,Austria
14.237600000000000,48.225299999999997,11.953393936157200,6.775513172149660,Austria
13.720700000000001,47.815899999999999,5.165248870849610,4.115426540374761,Austria
14.436900000000000,48.209400000000002,11.625797271728500,6.674196243286130,Austria
14.529999999999999,46.842799999999997,5.571076393127440,4.353603363037111,Austria
14.891700000000000,46.708300000000001,8.514454841613770,5.543442249298100,Austria
14.036600000000000,48.164900000000003,10.828228950500501,6.343533039093020,Austria
14.865100000000000,48.179299999999998,9.794830322265620,5.825567245483400,Austria
14.442800000000000,48.049399999999999,8.794075012207029,5.525302886962890,Austria
13.667600000000000,48.000900000000001,9.099362373352051,5.603617191314700,Austria
13.053300000000000,47.797400000000003,11.100436210632299,7.057120800018310,Austria
13.043300000000000,47.805599999999998,12.372553825378400,7.270862579345700,Austria
13.600800000000000,47.971899999999998,9.348346710205080,5.607937335968020,Austria
13.100000000000000,47.682600000000001,6.878879547119140,5.100584506988530,Austria
13.205600000000000,47.351399999999998,4.954878807067870,4.468742847442630,Austria
13.505100000000001,47.154100000000000,3.237228393554690,3.706068038940430,Austria
12.795100000000000,47.326599999999999,4.429106712341311,4.449381828308110,Austria
15.152799999999999,47.044699999999999,7.109005928039550,4.958622455596920,Austria
13.232799999999999,47.650300000000001,5.824129581451420,4.560651779174800,Austria
13.015800000000000,47.936700000000002,9.261917114257811,5.895051002502440,Austria
13.808000000000000,47.125700000000002,4.359758377075200,3.993235826492310,Austria
15.086700000000000,47.063299999999998,6.098956584930420,4.770407199859620,Austria
15.437500000000000,47.075800000000001,12.462245941162100,7.655579566955570,Austria
14.676700000000000,47.178100000000001,5.773172855377200,4.364559650421140,Austria
14.825300000000000,47.210400000000000,6.960160255432130,4.865420341491700,Austria
15.351100000000001,47.120300000000000,9.182210922241209,5.970736980438230,Austria
15.074100000000000,47.375300000000003,9.438426017761230,5.893074989318850,Austria
15.495799999999999,46.871400000000001,11.035838127136200,6.728834629058840,Austria
15.103700000000000,47.359099999999998,7.625049591064450,5.470459461212160,Austria
15.882199999999999,47.348100000000002,6.247971534729000,4.763365268707280,Austria
14.753299999999999,47.192500000000003,6.361257553100590,4.513819217681880,Austria
13.796700000000000,47.630600000000001,4.930962562561040,4.187449932098390,Austria
15.433100000000000,47.041699999999999,14.354103088378899,8.100385665893549,Austria
15.290300000000000,47.445799999999998,7.153350353240970,5.175457477569580,Austria
15.360799999999999,47.405600000000000,7.286032676696780,5.086859703063960,Austria
15.971900000000000,47.282899999999998,8.326449394226072,5.421523094177250,Austria
14.244700000000000,47.565399999999997,5.016802787780760,3.717091083526610,Austria
15.628299999999999,47.217199999999998,7.195150852203370,4.997725009918210,Austria
15.345800000000001,47.206400000000002,7.440021991729740,5.183387756347660,Austria
15.673100000000000,47.604700000000001,5.187121391296390,4.086936473846440,Austria
15.540600000000000,46.778300000000002,12.123768806457500,7.449011325836180,Austria
15.956300000000001,46.767200000000003,10.414748191833500,6.528512477874760,Austria
14.330700000000000,47.040300000000002,5.280248641967770,4.226744174957280,Austria
13.639400000000000,47.360300000000002,3.667189121246340,3.120333671569820,Austria
11.392400000000000,47.262599999999999,9.020966529846190,5.051455497741700,Austria
11.416900000000000,47.271299999999997,9.495856285095220,5.490001201629640,Austria
11.375999999999999,47.305599999999998,5.863759040832520,4.781079292297360,Austria
15.212800000000000,46.813899999999997,7.717466354370120,5.456002712249760,Austria
11.390700000000001,47.239600000000003,5.936298370361330,5.065700531005860,Austria
16.079000000000001,47.047400000000003,9.691206932067869,6.129741191864010,Austria
15.367800000000001,46.651899999999998,8.559204101562500,5.820457458496090,Austria
11.871800000000000,47.428600000000003,6.570118427276610,4.722483634948730,Austria
12.066599999999999,47.488599999999998,5.897490024566650,4.387487888336180,Austria
11.512499999999999,47.278100000000002,7.181054592132570,5.116462230682370,Austria
11.958000000000000,47.468899999999998,6.330503940582280,4.484028339385990,Austria
10.735700000000000,47.216900000000003,4.537300109863280,3.652893304824830,Austria
10.682300000000000,47.469799999999999,4.337715148925781,3.649992465972900,Austria
10.744100000000000,47.447600000000001,4.042803764343260,3.447138309478760,Austria
11.694500000000000,47.350000000000001,5.392551422119140,5.047871112823490,Austria
9.926700000000000,47.529200000000003,4.742390632629390,3.627907514572140,Austria
12.766000000000000,46.819099999999999,7.034101009368900,5.911746501922610,Austria
9.743200000000000,47.409500000000001,7.691020488739010,5.037341594696040,Austria
9.597500000000000,47.239199999999997,7.069248199462890,5.205981731414790,Austria
9.650499999999999,47.432499999999997,11.584115982055700,6.769049644470210,Austria
12.172400000000000,47.581800000000001,7.449295043945310,5.022486209869380,Austria
16.349799999999998,48.219099999999997,11.365665435791000,6.690580844879150,Austria
16.361400000000000,48.174399999999999,11.312325477600099,6.615623474121090,Austria
9.640599999999999,47.459699999999998,12.129235267639199,6.841764926910400,Austria
16.434600000000000,48.203099999999999,10.225515365600600,6.174896717071530,Austria
10.034300000000000,47.128900000000002,2.524884462356570,2.645165681838990,Austria
16.396999999999998,48.261099999999999,10.515521049499499,6.131044864654540,Austria
16.297200000000000,48.270200000000003,9.669392585754400,5.923567295074460,Austria
9.822900000000001,47.156500000000001,4.930031299591060,4.069426059722901,Austria
16.525600000000001,48.162100000000002,9.521331787109380,6.021311759948730,Austria
16.476099999999999,48.156700000000001,10.450081825256300,6.227527618408200,Austria
13.670900000000000,48.391599999999997,9.718455314636230,5.574064254760740,Austria
16.766400000000001,47.770299999999999,9.225431442260740,5.705611705780030,Austria
12.958299999999999,47.054200000000002,3.657572746276860,3.789837360382080,Austria
15.936000000000000,48.721200000000003,8.220853805541990,5.108063697814940,Austria
14.440899999999999,47.838299999999997,5.050016403198240,3.863828182220460,Austria
12.974600000000001,46.677700000000002,5.974820137023930,5.162482261657710,Austria
4.347800000000001,50.852100000000000,10.429290771484400,6.118352890014650,Belgio
4.333800000000000,50.849699999999999,10.006222724914601,6.008157730102540,Belgio
4.288700000000001,50.857799999999997,9.761879920959471,5.989535331726070,Belgio
4.425700000000000,50.856600000000000,9.956421852111820,5.990796089172360,Belgio
4.358500000000001,50.796599999999998,9.241713523864750,5.789241790771480,Belgio
4.321800000000000,51.340699999999998,11.289831161499000,7.085187911987300,Belgio
4.385200000000000,51.236199999999997,10.965480804443400,6.883166313171390,Belgio
2.658500000000000,51.120899999999999,8.290237426757812,5.536606788635250,Belgio
5.526800000000000,50.940500000000000,8.669869422912599,5.192313194274900,Belgio
4.802800000000000,51.332099999999997,11.019728660583500,6.260977745056150,Belgio
5.021600000000000,51.120399999999997,10.059937477111800,5.835994243621830,Belgio
4.341000000000000,51.170299999999997,11.528621673584000,6.890742301940920,Belgio
5.258100000000000,51.215100000000000,9.838039398193359,5.782594680786130,Belgio
5.470600000000000,50.927900000000001,9.130177497863770,5.348993778228760,Belgio
3.729300000000000,51.058300000000003,10.828457832336399,6.484879970550540,Belgio
4.431800000000000,51.209699999999998,11.752123832702599,6.837413787841800,Belgio
3.234100000000000,51.213500000000003,9.546749114990231,6.033226013183590,Belgio
