lon,lat,SURF_ug_PM25_rh50
14.8917,46.7083,8.51445484161377
14.0366,48.1649,10.828228950500488
14.8651,48.1793,9.794830322265623
14.4428,48.0494,8.794075012207031
13.6676,48.0009,9.09936237335205
13.0533,47.7974,11.100436210632324
13.0433,47.8056,12.372553825378418
13.6008,47.9719,9.348346710205078
13.1,47.6826,6.878879547119141
13.2056,47.3514,4.954878807067871
13.5051,47.1541,3.2372283935546875
12.7951,47.3266,4.429106712341309
15.1528,47.0447,7.109005928039551
13.2328,47.6503,5.824129581451416
13.0158,47.9367,9.2619171142578125
13.808,47.1257,4.359758377075195
15.0867,47.0633,6.09895658493042
15.4375,47.0758,12.46224594116211
14.6767,47.1781,5.773172855377197
14.8253,47.2104,6.960160255432129
15.3511,47.1203,9.182210922241213
15.0741,47.3753,9.43842601776123
15.4958,46.8714,11.03583812713623
15.1037,47.3591,7.625049591064453
15.8822,47.3481,6.247971534729004
14.7533,47.1925,6.361257553100586
13.7967,47.6306,4.930962562561035
15.4331,47.0417,14.354103088378906
15.2903,47.4458,7.153350353240967
15.3608,47.4056,7.286032676696777
15.9719,47.2829,8.326449394226074
14.2447,47.5654,5.016802787780762
15.6283,47.2172,7.195150852203369
15.3458,47.2064,7.440021991729736
15.6731,47.6047,5.187121391296387
15.5406,46.7783,12.12376880645752
15.9563,46.7672,10.414748191833496
14.3307,47.0403,5.280248641967773
13.6394,47.3603,3.667189121246338
11.3924,47.2626,9.020966529846191
11.4169,47.2713,9.495856285095217
11.376,47.3056,5.8637590408325195
15.2128,46.8139,7.717466354370117
11.3907,47.2396,5.936298370361328
16.079,47.0474,9.691206932067873
15.3678,46.6519,8.5592041015625
11.8718,47.4286,6.570118427276611
12.0666,47.4886,5.89749002456665
11.5125,47.2781,7.181054592132568
11.958,47.4689,6.330503940582275
10.7357,47.2169,4.537300109863281
10.6823,47.4698,4.337715148925781
10.7441,47.4476,4.042803764343262
11.6945,47.35,5.392551422119141
9.9267,47.5292,4.7423906326293945
12.766,46.8191,7.0341010093688965
9.7432,47.4095,7.691020488739014
9.5975,47.2392,7.069248199462891
9.6505,47.4325,11.584115982055664
12.1724,47.5818,7.449295043945312
16.3498,48.2191,11.365665435791016
16.3614,48.1744,11.312325477600098
9.6406,47.4597,12.12923526763916
16.4346,48.2031,10.225515365600586
10.0343,47.1289,2.5248844623565674
16.397,48.2611,10.515521049499512
16.2972,48.2702,9.669392585754396
9.8229,47.1565,4.9300312995910645
16.5256,48.1621,9.521331787109377
16.4761,48.1567,10.450081825256348
13.6709,48.3916,9.71845531463623
16.7664,47.7703,9.225431442260742
12.9583,47.0542,3.657572746276855
15.936,48.7212,8.220853805541992
14.4409,47.8383,5.050016403198242
12.9746,46.6777,5.974820137023926
4.3478,50.8521,10.429290771484377
4.3338,50.8497,10.00622272491455
4.2887,50.8578,9.761879920959473
4.4257,50.8566,9.956421852111816
4.3585,50.7966,9.241713523864746
4.3218,51.3407,11.289831161499023
4.3852,51.2362,10.96548080444336
2.6585,51.1209,8.2902374267578125
5.5268,50.9405,8.669869422912598
4.8028,51.3321,11.019728660583496
5.0216,51.1204,10.059937477111816
4.341,51.1703,11.528621673583984
5.2581,51.2151,9.83803939819336
5.4706,50.9279,9.13017749786377
3.7293,51.0583,10.828457832336426
4.4318,51.2097,11.752123832702637
3.2341,51.2135,9.546749114990234
3.8084,51.2031,10.70767593383789
4.4914,51.2521,11.19300365447998
5.0533,51.2309,10.081098556518556
3.1212,50.9532,9.894554138183594
4.2015,51.254,11.582880973815918
3.3762,50.915,9.879026412963867
5.2215,51.1928,9.872504234313965
4.4039,51.3139,10.6351900100708
3.7159,51.0265,9.90724754333496
3.8229,51.1961,10.845501899719238
2.5823,51.0163,9.224775314331056
3.1096,50.7935,9.52385139465332
3.3625,51.2546,9.5181121826171875
4.2526,50.7953,9.62679386138916
4.5122,50.913,9.486577033996582
3.1524,50.9454,9.594483375549316
5.5377,50.968,8.713101387023926
5.1297,51.0822,10.202120780944824
3.6873,51.1903,10.345279693603516
4.4367,50.9414,10.016633987426758
3.7621000000000002,51.166,14.437382698059082
3.6828,51.067,9.943489074707031
5.3684,50.9397,9.585023880004885
5.164,51.2337,9.996702194213867
5.6067,51.1337,9.634366035461426
5.0939,51.0634,9.676297187805176
4.3959,50.9261,9.638551712036133
4.4354,50.9549,10.045289993286133
3.2486,51.279,9.38247013092041
5.1032,50.7117,9.128162384033203
4.8376,50.9775,9.572047233581545
3.9303,50.7989,9.88284683227539
5.4182,50.8969,9.305065155029297
3.3225,50.8149,9.56338882446289
4.418,51.1771,10.653603553771973
3.175,51.2459,9.50095558166504
5.5475,50.625,8.92229175567627
3.939,50.4651,9.852783203125
3.4576,50.6167,9.65508270263672
4.6683,50.6554,9.074559211730955
5.6189,50.8823,9.148390769958496
4.3858,51.2814,14.564796447753906
4.5948,50.0957,7.0188164710998535
5.6278,50.6584,8.774446487426758
6.0017,50.3032,6.716772079467773
5.2024,49.8771,6.336135387420654
6.0738,50.5111,6.370378494262695
5.6112,50.6119,8.432894706726074
4.4693,51.0025,10.221431732177734
3.7395,51.1247,10.442166328430176
4.2626,51.3182,11.50830078125
4.3801,51.092,10.228322982788086
5.042,50.4972,8.116275787353516
5.6304,49.7193,6.625386714935303
11.2875,43.7867,14.046258926391602
17.0103,39.1875,7.662675857543945
3.7752,50.6351,9.314580917358398
4.4522,50.4093,8.605206489562988
5.3975,50.5836,8.729793548583984
13.3933,45.9733,11.842411041259766
14.1483,42.5175,10.00562572479248
5.2352,50.2745,7.173515796661377
11.8889,43.4611,10.864673614501951
10.9047,44.636,19.402284622192383
16.2861,41.3167,8.644695281982422
17.5875,40.5275,9.455262184143066
11.355,44.4833,16.40814781188965
11.6131,44.8425,20.10896873474121
15.2853,37.0678,12.901030540466309
16.0802,38.6646,10.767498016357422
15.4408,41.5467,8.6940460205078125
12.9259,45.8569,16.446569442749023
12.5469,38.0124,8.482651710510254
13.1186,38.0502,9.677239418029783
13.5431,45.843,9.748323440551758
4.8724,50.4632,8.487018585205078
15.0811,37.5293,11.94207763671875
15.6388,38.105,13.234689712524414
15.2491,38.1906,12.16845703125
11.7203,44.3556,15.423032760620115
14.2815,37.5641,9.085774421691896
11.8706,44.2833,13.48764705657959
13.3019,45.8419,13.516423225402832
10.6647,44.6908,18.803749084472656
14.7145,36.9263,10.23651885986328
15.3867,41.6308,8.804512977600098
12.0564,44.215,13.261474609375
12.6559,45.9626,15.12325954437256
14.345,37.0225,11.211939811706545
13.7506,45.6086,12.684515953063965
13.6164,45.9369,10.560677528381348
10.8836,44.7994,22.424427032470703
10.5342,42.9392,7.925978660583496
10.5739,43.8408,14.293651580810549
13.4748,46.5101,6.648952484130859
17.5125,40.6492,8.842591285705566
13.2406,46.0661,12.988065719604492
18.0472,40.4894,9.40355110168457
13.4864,45.7316,10.84956169128418
16.7661,41.1078,9.176942825317385
10.6639,44.8731,22.472145080566406
10.4017,43.7389,14.49562644958496
11.1928,43.7569,14.33213710784912
12.2256,44.42,17.457622528076172
14.2238,37.0757,11.092795372009276
17.9606,40.6458,9.367676734924316
17.4158,40.7428,8.684135437011719
11.9814,44.5265,17.845552444458008
9.3669,44.7347,5.88985538482666
10.2889,44.6575,11.72185516357422
13.0111,46.4019,8.00139045715332
13.7722,45.6572,11.187885284423828
11.9422,44.7417,17.23837661743164
10.8189,44.5412,15.384241104125977
16.0702,38.3999,12.758152961730955
13.2714,45.822,13.27202606201172
18.125,40.4033,9.342904090881348
11.1779,44.9278,22.36371612548828
9.6933,45.0489,18.287254333496097
16.5468,39.6518,7.128420352935791
10.0192,44.9894,19.85485458374023
17.2842,40.9614,8.979747772216797
16.6083,38.869,8.488631248474121
11.0919,43.8728,15.377023696899414
11.3239,43.7892,11.283845901489258
12.3322,44.2839,13.61391258239746
12.2247,43.9275,8.36485481262207
11.0942,42.6706,7.449764728546143
13.4233,45.7994,12.162683486938477
11.325,43.3378,9.833334922790527
10.1328,44.0311,9.885217666625977
10.7717,43.7131,14.420742988586426
11.1419,43.4728,9.581717491149902
11.1192,42.7786,7.909417152404785
9.5017,40.9283,7.425588130950928
9.1364,39.2606,8.894466400146484
8.3861,39.2033,6.741085529327393
9.1881,39.2328,9.158267974853516
11.1053,43.8747,12.22073745727539
9.6944,40.575,6.410907745361328
11.0069,43.9161,13.428668022155762
9.0153,39.443600000000004,7.3479509353637695
12.6517,42.5522,10.657867431640623
9.0089,39.0667,10.050830841064451
10.8817,43.2478,6.5028076171875
12.3661,43.1031,10.560810089111328
12.4419,43.0889,11.44933032989502
10.3217,43.52,9.6709136962890625
10.3297,43.5547,12.048274040222168
10.5599,44.0055,7.130208969116211
12.5764,43.3528,7.767807960510254
12.7078,42.9517,7.787578105926514
10.7914,44.5394,13.164643287658691
12.6664,42.7433,8.54710578918457
10.4536,43.8689,10.205425262451172
11.3686,45.7144,18.232595443725582
16.2452,39.3134,9.73656177520752
12.3139,45.4294,16.70022964477539
10.6228,44.7003,20.301698684692383
12.6186,43.3178,7.755328178405762
8.4053,40.8314,6.730532646179199
12.7372,42.7397,7.14909029006958
12.2058,43.1331,9.557927131652832
10.9053,43.9408,13.12242031097412
8.5514,40.7103,7.824624538421631
12.1367,42.7372,8.599440574645996
16.2345,38.3909,8.926678657531738
16.5792,38.9183,8.823888778686523
12.5219,42.5342,10.93600368499756
17.1142,39.0681,7.691291332244873
16.2952,38.9596,8.655985832214355
16.2552,38.2298,10.770770072937012
16.3868,39.4896,6.6512885093688965
16.2176,39.711,7.274534225463867
8.6053,39.8853,6.713306903839111
8.7731,40.2564,6.167504787445068
9.4917,40.9275,6.341696739196777
10.3317,44.7936,17.300016403198242
12.5756,44.0522,11.448447227478027
11.0978,43.7931,14.061542510986328
10.0972,44.0783,9.8276519775390625
10.245,43.8839,10.08350944519043
12.2622,45.4992,22.252670288085938
9.0114,39.2864,9.72352695465088
10.9063,44.6506,21.01097869873047
11.9611,44.8397,17.88646125793457
10.3708,44.9261,21.047529220581055
13.2253,46.0351,13.540141105651855
9.2164,39.8425,5.3003106117248535
11.9017,43.6603,6.584826469421387
12.4025,44.0958,12.1766996383667
11.5397,45.5606,29.344890594482425
11.7367,45.7608,19.639827728271484
11.2861,45.4,25.45018768310547
12.0619,45.0467,19.39044189453125
11.7911,45.0397,22.087114334106445
11.7833,45.0747,22.868968963623047
11.8419,45.3719,26.165895462036133
11.9058,46.0308,14.75139045715332
12.3081,45.8906,19.833337783813477
10.9639,45.4453,29.541980743408203
11.94,45.3775,24.80841636657715
11.3872,45.4664,24.942825317382813
11.9022,45.6003,27.168153762817383
11.5533,45.1039,24.550949096679688
11.5342,45.5458,29.923442840576172
12.9522,43.4681,8.134535789489746
12.6364,43.7306,8.92598819732666
12.5103,45.8369,18.7812557220459
12.2056,45.4383,20.24549102783203
13.0186,43.8397,10.446206092834473
12.2169,46.1414,11.958658218383787
13.8794,42.9444,10.061166763305664
12.9189,43.8933,10.823970794677734
21.1371,42.6488,15.677910804748535
12.2386,45.6725,23.36657333374023
13.245,43.5269,9.9181547164917
13.3875,43.6333,10.384594917297363
11.6658,45.2267,26.465726852416992
21.0047,56.5232,6.36137580871582
13.3419,43.5989,10.348546028137209
11.2997,44.7383,21.116680145263672
21.1733,56.1624,4.282683372497559
13.6194,42.8486,9.548842430114746
11.2861,44.5,17.66402816772461
27.3334,56.5102,6.296626091003418
11.5692,45.8483,11.233148574829102
12.6275,43.9328,10.728882789611816
10.9261,44.15,7.629460334777832
11.8906,45.4333,26.061147689819336
12.4017,43.9081,9.333392143249512
13.3367,42.9006,5.689718723297119
11.6431,45.29,25.98463249206543
12.3608,46.1625,9.128769874572754
11.0378,45.59,13.812070846557615
16.7817,41.0872,9.41655731201172
12.5917,45.6303,19.700183868408203
13.6747,43.3356,9.904009819030762
13.4286,43.285,9.234322547912598
11.3114,45.1836,26.174217224121097
12.5017,45.9509,15.224810600280762
13.5086,43.6117,10.396095275878906
24.1565,56.9359,8.673724174499512
21.592,57.4046,4.016123294830322
24.1158,56.9575,9.397315979003906
25.2852,54.6776,9.316250801086426
25.2894,54.7153,9.176335334777832
23.308,55.9378,7.025333881378174
8.3247,40.5533,6.499748229980469
25.9056,57.1349,3.584204912185669
22.3314,56.3097,5.674554824829102
23.8358,54.8836,7.143265247344971
22.8708,56.3194,4.722647666931152
24.3656,55.725,9.014639854431152
26.0042,55.4633,4.210303783416748
5.8471,49.7318,7.4259819984436035
4.3552,51.8674,12.67496395111084
19.3491,43.3572,6.779536247253418
14.4899,35.8958,11.845287322998049
23.9862,54.8951,8.064462661743164
6.1185,49.6116,8.113434791564941
6.3053,49.7223,7.963719844818115
6.1302,49.659,7.659828186035156
24.2897,54.0925,5.207144260406494
24.2839,55.0722,6.238020420074463
14.5111,35.8804,11.787317276000977
19.0943,42.1038,6.080601215362549
23.9578,55.28,6.633793830871582
5.9769,49.505,7.930811882019043
6.1376,49.5977,8.23314380645752
6.0424,51.1192,9.67049789428711
21.1411,55.7078,6.797136306762695
4.5801,51.8694,10.28136157989502
14.1971,36.0671,9.840200424194336
21.1795,55.69,6.238667964935303
4.4807,51.8911,11.12425422668457
4.4613,51.9271,11.48826503753662
19.2566,42.441,14.028642654418944
4.228,51.932,11.54149341583252
21.0308,55.3764,4.749561786651611
6.1783,49.9358,7.088591575622559
21.8869,56.0083,4.669968605041504
4.1219,51.9778,11.177945137023926
4.3598,51.4344,10.094810485839844
4.781,51.6031,10.332772254943848
4.5108,52.2966,8.909857749938965
4.3263,51.9105,11.363197326660156
5.9705,50.888,8.860457420349121
4.8249,51.5935,10.130146026611328
3.7495,51.2945,10.372939109802246
4.5153,51.6537,9.860255241394045
5.1485,51.5184,10.314040184020996
5.8531,51.5405,9.569700241088867
5.4448,51.4442,10.57918930053711
4.7082,51.8007,9.988909721374512
18.9429,42.7812,11.40156078338623
4.3159,52.0751,10.014402389526367
5.2359,52.2574,9.35767936706543
5.9869,50.9003,9.085901260375977
5.0505,52.8037,8.044602394104004
4.9233,51.9745,9.872468948364258
5.1245,52.105,9.775117874145508
5.1816,52.2351,9.557175636291504
6.5789,53.2178,9.35309886932373
4.7735,52.428,9.648337364196776
5.5735,52.9169,7.980029106140137
4.9044,52.3721,10.589120864868164
5.8578,51.8414,10.000164985656738
6.9324,52.8757,9.248445510864258
4.8321,52.4202,10.288862228393556
4.8997,52.358,10.892864227294922
4.8382,52.1379,9.524272918701172
5.8818,50.9023,9.135363578796388
5.6192,52.4487,8.986723899841309
5.3933,51.4074,9.882250785827637
4.6018,52.463,9.337552070617676
4.9874,52.2015,9.301029205322266
6.4029,52.3883,9.11983585357666
4.2892,52.0771,9.43765354156494
6.6054,52.0918,10.10812759399414
21.4636,42.0036,18.293861389160156
6.6089,53.2465,8.938043594360352
4.7286,52.3984,9.4427947998046875
4.3594,52.039,10.07287883758545
5.4724,51.4687,10.460357666015623
5.1205,52.0677,10.144076347351074
11.2933,45.5364,19.04572296142578
4.9884,52.3207,9.764730453491213
6.2768,53.3304,8.271347999572754
13.7847,42.9922,9.43125820159912
4.841,52.3395,9.59007453918457
4.4505,51.7866,9.797616004943848
4.6423,52.3705,9.111059188842772
4.8617,52.5636,8.476091384887695
21.47,41.9783,20.80476951599121
22.4158,41.9139,6.247194290161133
5.7084,52.1116,9.597262382507324
6.0176,52.6541,8.632670402526855
20.9586,41.5144,7.828802585601807
21.7147,42.1356,9.927532196044922
3.9166,51.6347,8.962825775146484
21.3564,41.04,12.671167373657228
20.9652,41.9976,9.533578872680664
21.6525,41.9874,12.281240463256836
4.715,52.3275,9.676573753356934
21.6506,42.0159,9.320305824279783
21.7653,41.7058,9.61557960510254
4.5793,52.4789,10.493834495544434
20.6989,41.5358,4.800570964813232
10.8149,59.8986,5.622889995574951
8.8766,62.7825,1.087079644203186
13.9065,65.8309,1.0295205116271973
22.0072,41.4406,9.241477966308594
10.7246,59.9323,8.003540992736816
10.8466,59.9277,6.945133209228516
5.3278,60.3922,3.959055423736572
4.7708,52.28,9.37654972076416
30.4215,69.6562,2.3167757987976074
8.2519,58.3885,2.1657791137695313
10.3968,63.4175,3.7216877937316895
5.2369,60.3611,3.646254301071167
10.6965,59.9193,6.4248247146606445
5.7314,58.9616,3.3872156143188477
18.9637,69.6563,2.851055383682251
9.6357,59.1593,4.593558311462402
10.4656,61.1209,4.2189860343933105
11.0892,59.2738,5.918257713317871
8.3594,58.256,2.897259473800659
10.4109,63.433,3.6786763668060303
6.1567,62.471,2.646782875061035
7.9918,58.1489,3.6242215633392334
30.0407,69.4551,2.448049306869507
10.9401,59.2102,5.311042785644531
10.3717,63.3576,3.680668830871582
10.4896,59.9057,5.37864351272583
11.074,59.9555,6.348603248596191
10.206,59.7433,4.989017009735107
21.387,42.006,16.434795379638672
10.6618,59.4335,4.3020830154418945
9.6522,59.1382,5.255990982055664
11.0741,60.3729,2.2853851318359375
11.1222,59.279,4.845767498016357
11.0978,60.7965,5.506519794464111
9.4871,59.2024,2.3551642894744873
5.3325,60.4627,3.56465482711792
5.2015,59.1972,2.484360694885254
16.1805,51.2045,12.869681358337402
15.4317,51.3176,8.241954803466797
9.6605,59.0872,3.8268368244171143
15.3122,50.9125,7.392061710357666
17.2913,50.9421,11.636922836303713
14.9413,50.9722,9.10850429534912
15.0082,51.1504,10.768467903137209
17.0293,51.1294,21.20318603515625
11.5277,58.9965,2.572516918182373
16.6537,50.4335,11.125746726989746
16.0097,69.2786,1.4395612478256226
16.2541,50.8042,11.402680397033691
16.1822,48.3853,9.29099464416504
13.8414,46.6125,9.308117866516112
16.2079,47.3399,8.009720802307129
16.6481,50.7328,11.501372337341309
15.9419,48.5283,8.469794273376465
14.2471,48.1984,10.838631629943848
14.8222,46.7639,8.083366394042969
16.5111,48.145,11.132660865783691
14.2661,46.6525,8.711332321166992
1.717,42.5349,3.955451726913452
4.2503,51.2155,10.415937423706056
4.9884,50.5027,8.538557052612305
5.593,50.027,6.558163642883301
6.0023,50.6289,7.0031867027282715
5.9928,50.6123,7.833835601806641
4.4247,50.3776,8.16303825378418
3.591,50.5079,9.05683708190918
5.5294,50.6601,9.102405548095703
3.2414,50.7532,9.547536849975586
17.59,45.07,13.777973175048828
4.5211,50.4164,8.443472862243652
4.3959,50.4078,8.408470153808594
27.5872,43.223,7.137403964996338
25.3797,41.6361,6.413393020629883
24.615,43.4118,8.97412395477295
25.6049,43.0742,7.687861442565918
27.3751,42.5189,7.993246555328369
23.114,42.5783,6.474832534790039
23.311,42.7323,17.99357032775879
25.5935,42.0564,8.951886177062988
24.8401,42.0232,7.946640491485596
23.2968,42.6806,13.292570114135742
26.9384,43.2682,9.649406433105469
27.4688,42.5102,8.923933029174805
23.3361,42.6904,17.71522331237793
23.0978,42.0019,9.35754680633545
23.4002,42.6665,15.81996250152588
23.556,42.7275,9.22646713256836
25.6315,42.4342,9.2979278564453125
25.8754,42.1465,7.366952419281006
23.5574,43.208,9.803738594055176
27.421,42.4566,8.991055488586426
24.7652,42.1429,11.687021255493164
24.1773,42.7082,7.635024070739746
25.9641,43.8514,10.163602828979492
24.7381,41.6943,3.823262929916382
23.0369,42.6099,9.7923002243042
25.5527,41.9302,8.705010414123535
25.6912,43.1265,8.063895225524902
23.2439,42.6372,7.82346773147583
24.3368,42.1914,11.152987480163574
15.9741,45.8003,17.5427303314209
27.721,42.6598,6.248769283294678
23.2239,43.4097,8.708478927612305
33.0578,35.038,6.843604564666748
16.0065,45.7649,17.112228393554688
22.8749,43.9985,9.706550598144531
26.3383,42.674,8.320170402526855
18.1226,42.6447,6.697295665740967
27.9044,43.2029,8.421948432922363
16.0683,45.7148,16.974956512451172
14.442,50.0942,12.906970977783203
14.4459,50.0073,11.314617156982422
33.3478,35.1519,8.656792640686035
18.6988,45.5588,13.180853843688965
16.3884,45.4581,13.801483154296877
16.4493,43.5107,8.477164268493652
24.7351,41.5684,4.684571743011475
17.9951,45.1595,15.336333274841309
13.8169,44.8625,10.25862979888916
27.8331,43.5529,7.741876602172852
32.4386,34.7794,8.604682922363281
24.7508,42.1526,11.73383617401123
15.6606,46.1691,10.561500549316406
14.5031,50.1111,11.678959846496582
16.5936,49.1981,12.398568153381348
24.7157,43.1369,6.398994445800781
14.4835,45.3208,12.019569396972656
16.6163,49.2027,12.608916282653809
15.6098,44.8993,5.769857883453369
16.7245,48.7918,9.45224952697754
14.6305,45.5935,5.627516269683838
13.7498,45.2912,9.523838996887209
16.7807,45.4791,11.87101936340332
16.116,43.0313,6.6331610679626465
33.0178,34.6817,9.081645011901855
14.3801,50.0844,11.544344902038574
33.6158,34.9136,8.831141471862793
14.3846,50.1265,10.591699600219728
18.8346,45.698,10.699455261230469
14.5378,50.0623,11.594400405883787
14.4676,50.1222,11.874703407287598
33.3317,35.1269,8.238584518432617
16.0858,48.8814,9.560285568237305
16.6962,49.149,11.29315948486328
16.6205,49.2555,9.546789169311523
14.4699,48.9519,10.433555603027344
14.3314,50.0461,10.325940132141112
15.8464,50.1954,9.697898864746094
13.6148,49.0684,5.379175186157227
14.7234,48.7242,6.047062873840332
16.5678,49.2165,13.100702285766602
15.894,50.5818,8.439322471618652
15.6102,49.4016,8.501472473144531
15.3445,50.82,6.60872220993042
13.8375,49.4673,7.313647747039795
15.07,50.7551,11.360577583312988
14.0004,49.0161,6.424778938293457
14.6764,49.4112,8.79936695098877
15.0803,49.5734,7.598174571990967
14.106,50.1674,10.349897384643556
18.2766,49.9398,12.61202621459961
18.5515,49.8638,14.130745887756348
13.3755,49.7284,11.11849308013916
16.0601,48.843,9.49253273010254
15.7635,50.024,10.781068801879885
17.1902,50.2422,6.898056507110596
16.0342,49.7351,7.14233922958374
15.1783,50.302,9.355132102966309
17.2381,49.6015,11.705730438232422
18.29,49.8398,14.820497512817385
15.1691,50.2957,9.89671516418457
12.6728,50.1728,8.847026824951172
18.5386,49.5026,6.965026378631592
13.423400000000001,49.7686,10.207904815673828
16.6667,49.759,9.396162986755373
17.6263,49.7932,8.438282012939453
17.4542,49.4517,11.808863639831545
15.3197,50.7896,6.930418968200684
17.1147,49.4679,11.496954917907717
13.6185,49.722,7.553168296813965
13.4023,49.7324,10.1580228805542
16.3227,50.3506,8.174432754516602
12.6779,49.6696,6.939670562744141
18.6097,49.749,12.482948303222656
14.5373,50.698,9.60251235961914
13.0674,49.5526,8.416009902954102
15.3029,50.7385,7.568905830383301
14.6605,50.1898,10.993547439575195
18.159300000000002,49.8253,12.920679092407228
15.857,50.2185,11.14906406402588
16.0986,49.3836,8.600074768066406
15.3526,50.4395,10.271732330322266
15.8505,50.0615,10.061436653137209
16.9796,49.281,9.821642875671388
14.0077,49.6849,8.022958755493164
15.0698,50.9407,8.526898384094238
17.0707,49.0687,9.592568397521973
14.1018,50.1439,9.931467056274414
12.8852,50.2356,9.263555526733398
15.9039,50.5659,9.606237411499023
15.8658,49.2234,9.002063751220703
12.3634,50.0659,8.40894889831543
12.6154,50.3725,6.681712627410889
15.439,49.1592,7.881457805633545
18.7412,49.502,8.8218536376953125
14.1717,49.1467,7.454936504364014
13.3682,49.7701,10.018998146057127
15.0785,50.6246,9.2833404541015625
16.2682,50.1724,9.28114128112793
16.9608,49.932,9.865557670593262
18.3511,49.6718,11.377202033996582
15.8385,50.3542,10.47893238067627
14.0583,49.9579,8.968212127685547
16.4221,49.9804,9.0994110107421875
15.8501,50.6604,7.326991081237793
14.9139,50.4286,11.064322471618652
17.5419,49.7771,8.160197257995605
14.7826,49.9135,8.437244415283203
17.8042,49.5871,10.63714599609375
18.3484,49.5592,8.447609901428223
18.4068,49.791,14.081625938415527
15.2731,49.9613,9.350775718688965
14.1194,50.5409,10.9519681930542
14.0431,50.6611,12.775776863098145
15.1622,50.7274,9.85412311553955
14.513,50.975,8.40599536895752
18.6778,49.6681,12.431509971618652
15.2066,50.0172,10.118650436401367
18.4229,49.9247,14.207045555114746
14.0868,50.7894,9.108762741088867
18.744,49.5942,9.243925094604492
17.6672,49.2329,12.219990730285645
11.521,56.7174,4.429230690002441
10.7155,54.7545,6.846692085266113
12.0889,55.6942,5.919437408447266
17.1314,48.8573,10.636767387390137
14.1702,50.4589,10.169672012329102
18.2697,49.8563,13.64409637451172
13.673400000000001,50.5858,12.557302474975586
16.3972,49.9697,8.965099334716797
13.9979,50.6831,9.901650428771973
15.5774,49.6064,8.70087718963623
12.5533,55.6983,6.4078593254089355
15.5913,49.3924,8.330288887023926
18.3391,49.8071,14.649084091186523
17.2662,49.5929,12.362955093383787
16.627,49.1888,12.81383228302002
13.3276,50.3766,8.934057235717773
13.6453,50.5104,11.73453426361084
14.5088,48.9659,8.327836990356445
12.5614,55.7003,5.793194770812988
13.1301,50.4276,7.349395275115967
15.941,49.5646,8.730484962463379
13.2869,49.4006,7.6793742179870605
10.1936,56.1598,5.36606502532959
17.9095,49.945,10.912436485290527
10.3892,55.3964,6.43677282333374
17.4106,49.2594,11.423091888427734
17.4668,49.068,12.185544967651367
17.967,49.4721,11.27332592010498
18.0893,49.7209,11.742514610290527
17.996,49.3444,9.08720588684082
14.2188,50.7742,9.90963649749756
18.0078,49.0478,8.580142974853516
18.2472,49.796,14.135446548461914
13.4938,50.3035,9.23882293701172
13.4195,50.5798,7.952188491821289
13.8477,50.6967,11.440587997436523
18.4336,49.8757,13.929670333862305
13.8512,50.6453,11.893213272094728
8.4274,56.2904,4.5787272453308105
15.2925,50.7422,8.469249725341797
13.4127,50.4675,11.708261489868164
25.9306,59.4944,2.6135945320129395
13.4827,50.1698,8.430429458618164
21.845,58.3761,2.823098659515381
27.2786,59.4097,5.853521823883057
26.7347,58.3706,6.409534454345703
24.6495,59.4142,4.835498332977295
28.1792,59.3762,5.395901203155518
