lon,lat,SURF_ug_NO2
5.5268,50.9405,11.525362968444824
4.8028,51.3321,13.736740112304688
5.0216,51.1204,12.59274196624756
4.341,51.1703,22.506847381591797
5.2581,51.2151,11.05332088470459
5.4706,50.9279,12.858901977539063
3.7293,51.0583,17.114473342895508
4.4318,51.2097,26.36517906188965
3.2341,51.2135,12.65748405456543
3.8084,51.2031,17.79819107055664
4.4914,51.2521,25.608320236206055
5.0533,51.2309,12.389361381530762
3.1212,50.9532,11.690081596374512
4.2015,51.254,40.66450881958008
3.3762,50.915,10.559642791748049
5.2215,51.1928,11.001925468444824
4.4039,51.3139,21.98033332824707
3.7159,51.0265,15.107213020324709
3.8229,51.1961,16.377893447875977
2.5823,51.0163,10.15076732635498
3.1096,50.7935,14.282273292541504
3.3625,51.2546,10.515209197998049
4.2526,50.7953,13.313841819763184
4.5122,50.913,15.26762866973877
3.1524,50.9454,12.568090438842772
5.5377,50.968,12.323787689208984
5.1297,51.0822,14.643440246582031
3.6873,51.1903,11.65450382232666
4.4367,50.9414,29.70865249633789
3.7621000000000002,51.166,23.60773468017578
3.6828,51.067,13.579968452453612
5.3684,50.9397,14.794087409973145
5.164,51.2337,12.064814567565918
5.6067,51.1337,10.404465675354004
5.0939,51.0634,12.561662673950195
4.3959,50.9261,17.41310691833496
4.4354,50.9549,18.17397117614746
3.2486,51.279,11.718390464782717
5.1032,50.7117,10.088004112243652
4.8376,50.9775,15.259278297424316
3.9303,50.7989,9.677850723266602
5.4182,50.8969,11.543098449707031
3.3225,50.8149,10.79147243499756
4.418,51.1771,20.388246536254883
3.175,51.2459,11.174510955810549
5.5475,50.625,19.215559005737305
3.939,50.4651,17.47560691833496
3.4576,50.6167,16.052446365356445
4.6683,50.6554,11.803175926208496
5.6189,50.8823,14.384170532226563
4.3858,51.2814,51.01539993286133
4.5948,50.0957,5.32940149307251
5.6278,50.6584,15.955945014953612
6.0017,50.3032,5.4113874435424805
5.2024,49.8771,4.229456424713135
6.0738,50.5111,6.301479816436768
5.6112,50.6119,13.28459644317627
4.4693,51.0025,18.30508804321289
3.7395,51.1247,18.137617111206055
4.2626,51.3182,40.54825973510742
4.3801,51.092,16.524765014648438
5.042,50.4972,7.326784133911133
5.6304,49.7193,4.837604522705078
11.2875,43.7867,20.47576141357422
17.0103,39.1875,2.4730544090270996
3.7752,50.6351,9.8315887451171875
4.4522,50.4093,12.81745147705078
5.3975,50.5836,12.795778274536133
13.3933,45.9733,7.623898029327393
14.1483,42.5175,8.555522918701172
5.2352,50.2745,5.4927825927734375
11.8889,43.4611,7.363803863525391
10.9047,44.636,17.274028778076172
16.2861,41.3167,5.950620651245117
17.5875,40.5275,4.414231777191162
11.355,44.4833,15.025158882141112
11.6131,44.8425,16.525020599365234
15.2853,37.0678,11.179919242858888
16.0802,38.6646,3.870680093765259
15.4408,41.5467,3.4643354415893555
12.9259,45.8569,9.047564506530762
12.5469,38.0124,5.608628273010254
13.1186,38.0502,3.982124567031861
13.5431,45.843,8.279638290405273
4.8724,50.4632,9.6698579788208
15.0811,37.5293,13.102309226989746
15.6388,38.105,10.03154182434082
15.2491,38.1906,4.601006031036377
11.7203,44.3556,10.436920166015623
14.2815,37.5641,4.252870559692383
11.8706,44.2833,9.011618614196776
13.3019,45.8419,10.02167510986328
10.6647,44.6908,13.378868103027344
14.7145,36.9263,3.669952630996704
15.3867,41.6308,3.2904179096221924
12.0564,44.215,10.739192962646484
12.6559,45.9626,11.61648178100586
14.345,37.0225,2.4541304111480713
13.7506,45.6086,23.65978240966797
13.6164,45.9369,8.041217803955078
10.8836,44.7994,15.904202461242676
10.5342,42.9392,9.484784126281738
10.5739,43.8408,8.994478225708008
13.4748,46.5101,4.188544273376465
17.5125,40.6492,3.3870811462402344
13.2406,46.0661,11.281800270080566
18.0472,40.4894,4.185586452484131
13.4864,45.7316,6.443720817565918
16.7661,41.1078,7.649505138397217
10.6639,44.8731,11.69545078277588
10.4017,43.7389,8.058103561401367
11.1928,43.7569,15.265305519104004
12.2256,44.42,16.581405639648438
14.2238,37.0757,4.479985237121582
17.9606,40.6458,8.965960502624512
17.4158,40.7428,2.998950958251953
11.9814,44.5265,8.474835395812988
9.3669,44.7347,2.663033962249756
10.2889,44.6575,5.957364082336426
13.0111,46.4019,4.4384446144104
13.7722,45.6572,12.062507629394531
11.9422,44.7417,7.082878112792969
10.8189,44.5412,11.16695499420166
16.0702,38.3999,3.484006643295288
13.2714,45.822,9.824603080749512
18.125,40.4033,3.501506805419922
11.1779,44.9278,9.357414245605469
9.6933,45.0489,11.445073127746582
16.5468,39.6518,2.6499903202056885
10.0192,44.9894,10.083093643188477
17.2842,40.9614,4.679747104644775
16.6083,38.869,3.1061899662017822
11.0919,43.8728,13.959818840026855
11.3239,43.7892,7.117203235626221
12.3322,44.2839,8.2963285446167
12.2247,43.9275,3.0704233646392822
11.0942,42.6706,2.8078773021698
13.4233,45.7994,7.84190034866333
11.325,43.3378,6.44728422164917
10.1328,44.0311,6.892547130584717
10.7717,43.7131,9.850223541259766
11.1419,43.4728,6.797408580780029
11.1192,42.7786,4.946139812469482
9.5017,40.9283,15.5418062210083
9.1364,39.2606,6.593055725097656
8.3861,39.2033,3.84458327293396
9.1881,39.2328,15.006686210632324
11.1053,43.8747,12.079395294189451
9.6944,40.575,1.6001543998718262
11.0069,43.9161,7.379062175750732
9.0153,39.443600000000004,3.6079890727996826
12.6517,42.5522,13.191246032714844
9.0089,39.0667,18.860963821411133
10.8817,43.2478,1.842308759689331
12.3661,43.1031,8.506207466125488
12.4419,43.0889,7.688777446746826
10.3217,43.52,11.124582290649414
10.3297,43.5547,28.2755184173584
10.5599,44.0055,3.0925018787384033
12.5764,43.3528,5.79349946975708
12.7078,42.9517,4.411922454833984
10.7914,44.5394,8.330942153930664
12.6664,42.7433,4.132181644439697
10.4536,43.8689,5.71291971206665
11.3686,45.7144,10.63146686553955
16.2452,39.3134,9.578350067138672
12.3139,45.4294,18.402299880981445
10.6228,44.7003,17.89026641845703
12.6186,43.3178,2.808133125305176
8.4053,40.8314,3.774668693542481
12.7372,42.7397,4.459884166717529
12.2058,43.1331,6.027321815490723
10.9053,43.9408,8.874140739440918
8.5514,40.7103,7.798069477081299
12.1367,42.7372,4.909747123718262
16.2345,38.3909,1.441758632659912
16.5792,38.9183,2.957834482192993
12.5219,42.5342,7.487896919250488
17.1142,39.0681,3.6591618061065674
16.2952,38.9596,2.6499269008636475
16.2552,38.2298,2.354846477508545
16.3868,39.4896,2.0412611961364746
16.2176,39.711,2.871711254119873
8.6053,39.8853,3.1499438285827637
8.7731,40.2564,2.2642579078674316
9.4917,40.9275,3.1478068828582764
10.3317,44.7936,12.970785140991213
12.5756,44.0522,11.012069702148438
11.0978,43.7931,11.359042167663574
10.0972,44.0783,7.252841472625732
10.245,43.8839,11.20968532562256
12.2622,45.4992,25.47080421447754
9.0114,39.2864,10.149873733520508
10.9063,44.6506,16.317161560058594
11.9611,44.8397,7.254544258117676
10.3708,44.9261,11.516317367553713
13.2253,46.0351,10.221165657043455
9.2164,39.8425,1.084951639175415
11.9017,43.6603,2.079517126083374
12.4025,44.0958,7.739041328430176
11.5397,45.5606,17.768875122070313
11.7367,45.7608,11.055706024169922
11.2861,45.4,14.504096031188965
12.0619,45.0467,7.633906364440918
11.7911,45.0397,10.594744682312012
11.7833,45.0747,12.169617652893066
11.8419,45.3719,16.996334075927734
11.9058,46.0308,8.522587776184082
12.3081,45.8906,10.661369323730469
10.9639,45.4453,21.112489700317383
11.94,45.3775,16.828630447387695
11.3872,45.4664,11.16069793701172
11.9022,45.6003,14.21671199798584
11.5533,45.1039,10.46445083618164
11.5342,45.5458,19.261869430541992
12.9522,43.4681,3.02506947517395
12.6364,43.7306,4.055779933929443
12.5103,45.8369,9.59567928314209
12.2056,45.4383,21.841047286987305
13.0186,43.8397,5.802381992340088
12.2169,46.1414,6.258681774139404
13.8794,42.9444,7.254734039306641
12.9189,43.8933,5.870019912719727
21.1371,42.6488,14.575963973999023
12.2386,45.6725,14.398197174072266
13.245,43.5269,5.432640075683594
13.3875,43.6333,7.571717739105225
11.6658,45.2267,13.515302658081056
21.0047,56.5232,8.307062149047852
13.3419,43.5989,5.6142144203186035
11.2997,44.7383,13.3231782913208
21.1733,56.1624,2.251243829727173
13.6194,42.8486,5.571518421173096
11.2861,44.5,20.87847328186035
27.3334,56.5102,6.260222434997559
11.5692,45.8483,3.493441581726074
12.6275,43.9328,4.554268836975098
10.9261,44.15,3.6214520931243896
11.8906,45.4333,17.716264724731445
12.4017,43.9081,2.840839147567749
13.3367,42.9006,1.3860599994659424
11.6431,45.29,10.765270233154297
12.3608,46.1625,3.5475544929504395
11.0378,45.59,3.3500077724456787
16.7817,41.0872,6.32163667678833
12.5917,45.6303,11.441632270812988
13.6747,43.3356,4.652158260345459
13.4286,43.285,5.504197120666504
11.3114,45.1836,10.955463409423828
12.5017,45.9509,7.6243577003479
13.5086,43.6117,11.606681823730469
24.1565,56.9359,10.016454696655272
21.592,57.4046,4.619071006774902
24.1158,56.9575,12.358431816101074
25.2852,54.6776,12.49416160583496
25.2894,54.7153,10.601890563964844
23.308,55.9378,6.802818298339844
8.3247,40.5533,3.302135944366455
25.9056,57.1349,1.3834521770477295
22.3314,56.3097,5.563963890075684
23.8358,54.8836,7.029558181762695
22.8708,56.3194,2.614743232727051
24.3656,55.725,21.766578674316406
26.0042,55.4633,1.7642594575881958
5.8471,49.7318,5.968758583068848
4.3552,51.8674,53.928749084472656
19.3491,43.3572,2.6990697383880615
14.4899,35.8958,17.505470275878906
23.9862,54.8951,8.134946823120117
6.1185,49.6116,16.828893661499023
6.3053,49.7223,7.130296230316162
6.1302,49.659,9.628090858459473
24.2897,54.0925,2.3426835536956787
24.2839,55.0722,5.748887062072754
14.5111,35.8804,21.614484786987305
19.0943,42.1038,3.733093738555908
23.9578,55.28,4.663541316986084
5.9769,49.505,12.821351051330566
6.1376,49.5977,14.169601440429688
6.0424,51.1192,11.693452835083008
21.1411,55.7078,20.456144332885746
4.5801,51.8694,30.138917922973633
14.1971,36.0671,1.889627456665039
21.1795,55.69,20.922164916992188
4.4807,51.8911,44.1682014465332
4.4613,51.9271,47.07403564453125
19.2566,42.441,12.37142848968506
4.228,51.932,50.7226448059082
21.0308,55.3764,2.4339330196380615
6.1783,49.9358,5.7746052742004395
21.8869,56.0083,2.519814968109131
4.1219,51.9778,62.62760543823242
4.3598,51.4344,21.19513511657715
4.781,51.6031,18.257692337036133
4.5108,52.2966,18.696033477783203
4.3263,51.9105,45.76726913452149
5.9705,50.888,12.24175262451172
4.8249,51.5935,18.4356689453125
3.7495,51.2945,14.331072807312012
4.5153,51.6537,23.27495384216309
5.1485,51.5184,14.232187271118164
5.8531,51.5405,11.538572311401367
5.4448,51.4442,24.55984878540039
4.7082,51.8007,23.83134651184082
18.9429,42.7812,5.104961395263672
4.3159,52.0751,30.233179092407227
5.2359,52.2574,15.27106475830078
5.9869,50.9003,13.033994674682615
5.0505,52.8037,9.292742729187012
4.9233,51.9745,16.681175231933594
5.1245,52.105,17.716907501220703
5.1816,52.2351,16.674663543701172
6.5789,53.2178,15.513327598571776
4.7735,52.428,37.95444107055664
5.5735,52.9169,7.562957763671875
4.9044,52.3721,48.98036575317383
5.8578,51.8414,18.03785514831543
6.9324,52.8757,8.019667625427246
4.8321,52.4202,47.45096969604492
4.8997,52.358,45.53517532348633
4.8382,52.1379,14.964452743530272
5.8818,50.9023,12.151599884033203
5.6192,52.4487,10.25010871887207
5.3933,51.4074,13.045231819152832
4.6018,52.463,28.15582275390625
4.9874,52.2015,18.37537384033203
6.4029,52.3883,11.044981002807615
4.2892,52.0771,34.96432876586914
6.6054,52.0918,11.920370101928713
21.4636,42.0036,23.97907066345215
6.6089,53.2465,11.091880798339844
4.7286,52.3984,26.34721565246582
4.3594,52.039,27.443920135498047
5.4724,51.4687,21.019824981689453
5.1205,52.0677,21.45098876953125
11.2933,45.5364,7.05570125579834
4.9884,52.3207,29.255210876464844
6.2768,53.3304,7.332170486450195
13.7847,42.9922,3.6778271198272705
4.841,52.3395,28.29148292541504
4.4505,51.7866,18.39746856689453
4.6423,52.3705,21.704235076904297
4.8617,52.5636,13.210179328918455
21.47,41.9783,20.136560440063477
22.4158,41.9139,2.0997202396392822
5.7084,52.1116,11.0507173538208
6.0176,52.6541,8.703035354614258
20.9586,41.5144,3.719167709350586
21.7147,42.1356,5.451674461364746
3.9166,51.6347,15.90148639678955
21.3564,41.04,7.345833301544189
20.9652,41.9976,6.629970550537109
21.6525,41.9874,11.065396308898926
4.715,52.3275,42.671875
21.6506,42.0159,4.720971584320068
21.7653,41.7058,4.388519763946533
4.5793,52.4789,37.56893157958984
20.6989,41.5358,1.1340456008911133
10.8149,59.8986,11.7016019821167
8.8766,62.7825,0.5246566534042358
13.9065,65.8309,0.3472650349140167
22.0072,41.4406,2.5947530269622803
10.7246,59.9323,34.84834289550781
10.8466,59.9277,21.951963424682617
5.3278,60.3922,13.941240310668944
4.7708,52.28,22.18638801574707
30.4215,69.6562,1.0477906465530396
8.2519,58.3885,1.2331615686416626
10.3968,63.4175,12.360845565795898
5.2369,60.3611,12.4359712600708
10.6965,59.9193,23.904109954833984
5.7314,58.9616,17.363807678222656
18.9637,69.6563,18.948352813720703
9.6357,59.1593,7.797439575195312
10.4656,61.1209,14.068310737609863
11.0892,59.2738,9.88515567779541
8.3594,58.256,2.0799248218536377
10.4109,63.433,15.249669075012209
6.1567,62.471,11.212407112121582
7.9918,58.1489,5.5643134117126465
30.0407,69.4551,1.313281536102295
10.9401,59.2102,9.830670356750488
10.3717,63.3576,10.9867525100708
10.4896,59.9057,11.227055549621582
11.074,59.9555,14.31907558441162
10.206,59.7433,11.857101440429688
21.387,42.006,15.08379364013672
10.6618,59.4335,14.937691688537598
9.6522,59.1382,13.7451810836792
11.0741,60.3729,2.2187650203704834
11.1222,59.279,8.295684814453125
11.0978,60.7965,7.599895477294922
9.4871,59.2024,1.8710044622421265
5.3325,60.4627,10.209481239318848
5.2015,59.1972,1.8957273960113523
16.1805,51.2045,9.444698333740234
15.4317,51.3176,5.27786111831665
9.6605,59.0872,9.675029754638672
15.3122,50.9125,3.2423112392425537
17.2913,50.9421,6.665122985839844
14.9413,50.9722,4.930515766143799
15.0082,51.1504,9.877889633178713
17.0293,51.1294,13.649476051330566
11.5277,58.9965,1.8143672943115232
16.6537,50.4335,5.565461158752441
16.0097,69.2786,0.6432017087936401
16.2541,50.8042,7.466461181640625
16.1822,48.3853,8.655327796936035
13.8414,46.6125,12.97693920135498
16.2079,47.3399,4.208079814910889
16.6481,50.7328,5.512479305267334
15.9419,48.5283,5.717498779296875
14.2471,48.1984,20.121028900146484
14.8222,46.7639,9.617914199829102
16.5111,48.145,22.61748504638672
14.2661,46.6525,6.007800102233887
1.717,42.5349,0.6098882555961609
4.2503,51.2155,17.626508712768555
4.9884,50.5027,9.041921615600586
5.593,50.027,4.133237361907959
6.0023,50.6289,7.498091697692871
5.9928,50.6123,8.30416488647461
4.4247,50.3776,9.413195610046388
3.591,50.5079,9.420971870422363
5.5294,50.6601,17.097490310668945
3.2414,50.7532,12.79771900177002
17.59,45.07,3.730843305587769
4.5211,50.4164,10.104557037353516
4.3959,50.4078,8.977046966552734
27.5872,43.223,5.6681647300720215
25.3797,41.6361,4.099884033203125
24.615,43.4118,5.8241143226623535
25.6049,43.0742,5.387561321258545
27.3751,42.5189,5.814492702484131
23.114,42.5783,6.007268905639648
23.311,42.7323,12.11925220489502
25.5935,42.0564,3.921341180801392
24.8401,42.0232,5.090529441833496
23.2968,42.6806,12.75900650024414
26.9384,43.2682,6.278409481048584
27.4688,42.5102,6.766061782836914
23.3361,42.6904,16.654178619384766
23.0978,42.0019,7.211905002593994
23.4002,42.6665,9.668609619140623
23.556,42.7275,7.635021686553955
25.6315,42.4342,5.755924224853516
25.8754,42.1465,2.627601385116577
23.5574,43.208,6.350242614746094
27.421,42.4566,10.404301643371582
24.7652,42.1429,12.125713348388672
24.1773,42.7082,3.250173330307007
25.9641,43.8514,8.744379997253418
24.7381,41.6943,1.136928915977478
23.0369,42.6099,6.869126796722412
25.5527,41.9302,5.73912239074707
25.6912,43.1265,4.547257900238037
23.2439,42.6372,3.703759908676147
24.3368,42.1914,7.9164137840271
15.9741,45.8003,10.885933876037598
27.721,42.6598,2.682869672775269
23.2239,43.4097,5.279151916503906
33.0578,35.038,0.9963563084602356
16.0065,45.7649,10.691365242004396
22.8749,43.9985,6.231078147888184
26.3383,42.674,4.850269794464111
18.1226,42.6447,4.526976585388184
27.9044,43.2029,5.962803840637207
16.0683,45.7148,9.974665641784668
14.442,50.0942,17.491172790527344
14.4459,50.0073,13.167250633239746
33.3478,35.1519,7.691903114318848
18.6988,45.5588,6.32645845413208
16.3884,45.4581,6.4381256103515625
16.4493,43.5107,18.748361587524418
24.7351,41.5684,2.056147813796997
17.9951,45.1595,5.773335933685303
13.8169,44.8625,8.020110130310059
27.8331,43.5529,4.302077293395996
32.4386,34.7794,4.3932623863220215
24.7508,42.1526,11.890687942504885
15.6606,46.1691,4.261624336242676
14.5031,50.1111,13.16546630859375
16.5936,49.1981,11.43222999572754
24.7157,43.1369,3.2849996089935303
14.4835,45.3208,11.771150588989258
16.6163,49.2027,9.619791030883787
15.6098,44.8993,1.2924036979675293
16.7245,48.7918,5.069716930389404
14.6305,45.5935,1.2905104160308838
13.7498,45.2912,3.596470832824707
16.7807,45.4791,8.481112480163574
16.116,43.0313,1.6725000143051147
33.0178,34.6817,13.985523223876951
14.3801,50.0844,15.225656509399414
33.6158,34.9136,7.739926338195801
14.3846,50.1265,11.291749954223633
18.8346,45.698,3.003119945526123
14.5378,50.0623,13.387316703796388
14.4676,50.1222,14.410202980041504
33.3317,35.1269,5.9560651779174805
16.0858,48.8814,6.766575336456299
16.6962,49.149,8.613496780395508
16.6205,49.2555,5.648089408874512
14.4699,48.9519,7.835086345672607
14.3314,50.0461,10.618186950683594
15.8464,50.1954,6.918707370758057
13.6148,49.0684,2.0103917121887207
14.7234,48.7242,2.4678666591644287
16.5678,49.2165,9.692448616027832
15.894,50.5818,3.786568164825439
15.6102,49.4016,6.585666656494141
15.3445,50.82,2.649059772491455
13.8375,49.4673,3.4763553142547607
15.07,50.7551,9.512064933776855
14.0004,49.0161,3.0299739837646484
14.6764,49.4112,5.609172344207764
15.0803,49.5734,3.53485107421875
14.106,50.1674,9.268917083740234
18.2766,49.9398,8.944204330444336
18.5515,49.8638,10.417153358459473
13.3755,49.7284,9.307741165161133
16.0601,48.843,5.405238151550293
15.7635,50.024,8.645524978637695
17.1902,50.2422,2.9696784019470215
16.0342,49.7351,3.332481622695923
15.1783,50.302,5.706048488616943
17.2381,49.6015,7.806767463684082
18.29,49.8398,14.961041450500488
15.1691,50.2957,5.980923652648926
12.6728,50.1728,7.126770973205566
18.5386,49.5026,3.0698492527008057
13.423400000000001,49.7686,6.83353853225708
16.6667,49.759,5.101139545440674
17.6263,49.7932,3.361586809158325
17.4542,49.4517,8.661805152893066
15.3197,50.7896,3.2298786640167236
17.1147,49.4679,8.054315567016602
13.6185,49.722,4.064599514007568
13.4023,49.7324,8.065530776977539
16.3227,50.3506,3.440824031829834
12.6779,49.6696,4.12751579284668
18.6097,49.749,9.199423789978027
14.5373,50.698,6.462364196777344
13.0674,49.5526,5.251285552978516
15.3029,50.7385,3.695617437362671
14.6605,50.1898,11.036280632019045
18.159300000000002,49.8253,10.369834899902344
15.857,50.2185,8.755659103393555
16.0986,49.3836,5.163121700286865
15.3526,50.4395,7.3013596534729
15.8505,50.0615,6.644891262054443
16.9796,49.281,5.868759632110596
14.0077,49.6849,5.06931209564209
15.0698,50.9407,4.63666296005249
17.0707,49.0687,4.840675354003906
14.1018,50.1439,9.472373962402344
12.8852,50.2356,7.786102294921875
15.9039,50.5659,5.052898406982422
15.8658,49.2234,5.1124420166015625
12.3634,50.0659,8.015336990356445
12.6154,50.3725,3.5128250122070313
15.439,49.1592,3.73696231842041
18.7412,49.502,4.527405738830566
14.1717,49.1467,3.818632125854492
13.3682,49.7701,7.634063243865967
15.0785,50.6246,5.290182113647461
16.2682,50.1724,4.85580587387085
16.9608,49.932,4.450122356414795
18.3511,49.6718,8.333394050598145
15.8385,50.3542,5.415780067443848
14.0583,49.9579,7.71053409576416
16.4221,49.9804,4.823990345001221
15.8501,50.6604,2.756645441055298
14.9139,50.4286,9.103617668151855
17.5419,49.7771,3.217617988586426
14.7826,49.9135,6.349502086639404
17.8042,49.5871,7.611342906951904
18.3484,49.5592,4.3466033935546875
18.4068,49.791,9.98755931854248
15.2731,49.9613,5.823123931884766
14.1194,50.5409,9.017732620239258
14.0431,50.6611,11.008854866027832
15.1622,50.7274,6.2420125007629395
14.513,50.975,5.309769153594971
18.6778,49.6681,12.434566497802734
15.2066,50.0172,7.81173849105835
18.4229,49.9247,14.879524230957031
14.0868,50.7894,6.076368808746338
18.744,49.5942,5.2054595947265625
17.6672,49.2329,7.281157970428467
11.521,56.7174,3.539339542388916
10.7155,54.7545,6.080214977264404
12.0889,55.6942,8.720458030700684
17.1314,48.8573,6.788364410400391
14.1702,50.4589,7.999889850616455
18.2697,49.8563,12.387243270874023
13.673400000000001,50.5858,17.40266227722168
16.3972,49.9697,5.206203937530518
13.9979,50.6831,9.22523307800293
15.5774,49.6064,5.2450385093688965
12.5533,55.6983,19.14559555053711
15.5913,49.3924,4.406869888305664
18.3391,49.8071,11.586813926696776
17.2662,49.5929,10.493465423583984
16.627,49.1888,13.208410263061523
13.3276,50.3766,5.888962268829346
13.6453,50.5104,12.535300254821776
14.5088,48.9659,4.848659992218018
12.5614,55.7003,12.435274124145508
13.1301,50.4276,4.279630661010742
15.941,49.5646,5.587247848510742
13.2869,49.4006,4.018864631652832
10.1936,56.1598,7.030550956726074
17.9095,49.945,5.958410263061523
10.3892,55.3964,8.845287322998047
17.4106,49.2594,6.6321024894714355
17.4668,49.068,9.009578704833984
17.967,49.4721,8.755745887756348
18.0893,49.7209,10.512595176696776
17.996,49.3444,4.976558208465576
14.2188,50.7742,6.9567131996154785
18.0078,49.0478,4.937420845031738
18.2472,49.796,11.210005760192873
13.4938,50.3035,5.6985249519348145
13.4195,50.5798,5.193644046783447
13.8477,50.6967,10.268567085266112
18.4336,49.8757,10.485838890075684
13.8512,50.6453,14.966416358947754
8.4274,56.2904,2.1000821590423584
15.2925,50.7422,4.167476654052734
13.4127,50.4675,10.653108596801758
25.9306,59.4944,1.6066687107086182
13.4827,50.1698,4.883977890014648
21.845,58.3761,1.4219868183135986
27.2786,59.4097,3.3360800743103027
